orderNum;_id;date;clientId;percent
500;67f5f3bcee9adafd04527f1d;2025-03-03T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
501;67f5f3bcee9adafd04527f1e;2025-03-03T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
502;67f5f3bcee9adafd04527f1f;2025-03-04T00:00:00.000Z;67f56eca575fff8fe23c7b00;15
503;67f5f3bcee9adafd04527f20;2025-03-05T00:00:00.000Z;67f56eca575fff8fe23c7ae6;15
504;67f5f3bcee9adafd04527f21;2025-03-05T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
505;67f5f3bcee9adafd04527f22;2025-03-05T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
506;67f5f3bcee9adafd04527f23;2025-03-05T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
507;67f5f3bcee9adafd04527f24;2025-03-09T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
508;67f5f3bcee9adafd04527f25;2025-03-10T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
509;67f5f3bcee9adafd04527f26;2025-03-10T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
510;67f5f3bcee9adafd04527f27;2025-03-10T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
511;67f5f3bcee9adafd04527f28;2025-03-10T00:00:00.000Z;67f56eca575fff8fe23c7aff;15
512;67f5f3bcee9adafd04527f29;2025-03-11T00:00:00.000Z;67f56eca575fff8fe23c7a96;10
513;67f5f3bcee9adafd04527f2a;2025-03-12T00:00:00.000Z;67f56eca575fff8fe23c7abb;10
514;67f5f3bcee9adafd04527f2b;2025-03-12T00:00:00.000Z;67f56eca575fff8fe23c7aff;15
515;67f5f3bcee9adafd04527f2c;2025-03-13T00:00:00.000Z;67f56eca575fff8fe23c7a6b;10
516;67f5f3bcee9adafd04527f2d;2025-03-13T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
517;67f5f3bcee9adafd04527f2e;2025-03-13T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
518;67f5f3bcee9adafd04527f2f;2025-03-13T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
519;67f5f3bcee9adafd04527f30;2025-03-13T00:00:00.000Z;67f56eca575fff8fe23c7ac1;15
520;67f5f3bcee9adafd04527f31;2025-03-13T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
521;67f5f3bcee9adafd04527f32;2025-03-14T00:00:00.000Z;67f56eca575fff8fe23c7ab8;10
522;67f5f3bcee9adafd04527f33;2025-03-14T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
523;67f5f3bcee9adafd04527f34;2025-03-14T00:00:00.000Z;67f56eca575fff8fe23c7a2a;10
524;67f5f3bcee9adafd04527f35;2025-03-15T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
525;67f5f3bcee9adafd04527f36;2025-03-15T00:00:00.000Z;67f56eca575fff8fe23c7afc;15
526;67f5f3bcee9adafd04527f37;2025-03-15T00:00:00.000Z;67f56eca575fff8fe23c7a32;15
527;67f5f3bcee9adafd04527f38;2025-03-17T00:00:00.000Z;67f56eca575fff8fe23c7a96;15
528;67f5f3bcee9adafd04527f39;2025-03-17T00:00:00.000Z;67f56eca575fff8fe23c7af6;15
529;67f5f3bcee9adafd04527f3a;2025-03-17T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
530;67f5f3bcee9adafd04527f3b;2025-03-17T00:00:00.000Z;67f56eca575fff8fe23c7a2f;15
531;67f5f3bcee9adafd04527f3c;2025-03-18T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
532;67f5f3bcee9adafd04527f3d;2025-03-19T00:00:00.000Z;67f56eca575fff8fe23c7b01;15
533;67f5f3bcee9adafd04527f3e;2025-03-21T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
534;67f5f3bcee9adafd04527f3f;2025-03-21T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
535;67f5f3bcee9adafd04527f40;2025-03-21T00:00:00.000Z;67f56eca575fff8fe23c7a99;10
536;67f5f3bcee9adafd04527f41;2025-03-21T00:00:00.000Z;67f56eca575fff8fe23c7a92;5
537;67f5f3bcee9adafd04527f42;2025-03-21T00:00:00.000Z;67f56eca575fff8fe23c7a32;15
538;67f5f3bcee9adafd04527f43;2025-03-22T00:00:00.000Z;67f56eca575fff8fe23c7b02;15
539;67f5f3bcee9adafd04527f44;2025-03-22T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
540;67f5f3bcee9adafd04527f45;2025-03-23T00:00:00.000Z;67f56eca575fff8fe23c7a2f;10
541;67f5f3bcee9adafd04527f46;2025-03-24T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
542;67f5f3bcee9adafd04527f47;2025-03-25T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
543;67f5f3bcee9adafd04527f48;2025-03-25T00:00:00.000Z;67f56eca575fff8fe23c7abb;10
544;67f5f3bcee9adafd04527f49;2025-03-26T00:00:00.000Z;67f56eca575fff8fe23c7a28;15
545;67f5f3bcee9adafd04527f4a;2025-03-26T00:00:00.000Z;67f56eca575fff8fe23c7af2;15
546;67f5f3bcee9adafd04527f4b;2025-03-28T00:00:00.000Z;67f56eca575fff8fe23c7b03;15
547;67f5f3bcee9adafd04527f4c;2025-03-30T00:00:00.000Z;67f56eca575fff8fe23c7b04;15
548;67f5f3bcee9adafd04527f4d;2025-03-31T00:00:00.000Z;67f56eca575fff8fe23c7a15;15
549;67f5f3bcee9adafd04527f4e;2025-03-31T00:00:00.000Z;67f56eca575fff8fe23c7b05;15
550;67f5f3bcee9adafd04527f4f;2025-04-02T00:00:00.000Z;67f56eca575fff8fe23c7ae6;15
551;67f5f3bcee9adafd04527f50;2025-04-02T00:00:00.000Z;67f56eca575fff8fe23c7a3b;15
552;67f5f3bcee9adafd04527f51;2025-04-03T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
553;67f5f3bcee9adafd04527f52;2025-04-03T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
554;67f5f3bcee9adafd04527f53;2025-04-03T00:00:00.000Z;67f56eca575fff8fe23c7a2d;10
555;67f5f3bcee9adafd04527f54;2025-04-04T00:00:00.000Z;67f56eca575fff8fe23c7ac1;15
556;67f5f3bcee9adafd04527f55;2025-04-04T00:00:00.000Z;67f56eca575fff8fe23c7a2f;15
557;67f5f3bcee9adafd04527f56;2025-04-04T00:00:00.000Z;67f56eca575fff8fe23c7a6b;10
558;67f5f3bcee9adafd04527f57;2025-04-04T00:00:00.000Z;67f56eca575fff8fe23c7a2a;10
559;67f5f3bcee9adafd04527f58;2025-04-04T00:00:00.000Z;67f56eca575fff8fe23c7ac0;15
560;67f5f3bcee9adafd04527f59;2025-04-04T00:00:00.000Z;67f56eca575fff8fe23c7b0b;15
561;67f5f3bcee9adafd04527f5a;2025-04-07T00:00:00.000Z;67f56eca575fff8fe23c7af6;15
562;67f5f3bcee9adafd04527f5b;2025-04-07T00:00:00.000Z;67f56eca575fff8fe23c7a7d;15
563;67f5f3bcee9adafd04527f5c;2025-04-07T00:00:00.000Z;67f56eca575fff8fe23c7ac7;15
564;67f5f3bcee9adafd04527f5d;2025-04-08T00:00:00.000Z;67f56eca575fff8fe23c7a3b;15
